code project,Length(km),Type of road,constructed road Type,Number Line,width road(m),slope land%,Cost Estimation(milion_rials)
244,4.9795198,Secondary Road class 1,Highway ,1,7.7,5-33 %,622439.975
244,4.97965,Secondary Road class 1,Highway ,1,7.7,5-33 %,622456.25
244,4.9811702,Secondary Road class 1,Highway ,1,7.7,5-33 %,622646.275
244,4.9824901,Secondary Road class 1,Highway ,1,7.7,5-33 %,622811.2625
244,4.9883199,Secondary Road class 1,Highway ,1,7.7,5-33 %,623539.9875
244,4.9927602,Secondary Road class 1,Highway ,1,7.7,5-33 %,624095.025
244,4.99541,Secondary Road class 1,Highway ,1,7.7,5-33 %,624426.25
244,4.9964099,Secondary Road class 1,Highway ,1,7.7,5-33 %,624551.2375
244,4.99684,Secondary Road class 1,Highway ,1,7.7,5-33 %,624605
244,4.9973001,Secondary Road class 1,Highway ,1,7.7,5-33 %,624662.5125
244,4.9975801,Secondary Road class 1,Highway ,1,7.7,5-33 %,624697.5125
244,4.9977102,Secondary Road class 1,Highway ,1,7.7,5-33 %,624713.775
244,4.9987402,Secondary Road class 1,Highway ,1,7.7,5-33 %,624842.525
244,4.9988198,Secondary Road class 1,Highway ,1,7.7,5-33 %,624852.475
244,4.9991398,Secondary Road class 1,Highway ,1,7.7,5-33 %,624892.475
244,4.99927,Secondary Road class 1,Highway ,1,7.7,5-33 %,624908.75
244,4.9840899,Mainroad ,Highway ,1,6.55,33-70 %,1495226.97
244,4.9994102,Mainroad ,Highway ,1,6.55,33-70 %,1499823.06
244,4.9608998,Secondary Road class 1,Highway ,1,7.7,33-70 %,1587487.936
245,0.460648,Mainroad ,Highway ,1,6.55,0-5 %,34548.6
245,1.5032099,Mainroad ,Highway ,1,6.55,0-5 %,112740.7425
245,2.21451,Mainroad ,Highway ,1,6.55,0-5 %,166088.25
245,2.93748,Mainroad ,Highway ,1,6.55,0-5 %,220311
245,2.93748,Mainroad ,Highway ,1,6.55,0-5 %,220311
245,3.17308,Mainroad ,Highway ,1,6.55,0-5 %,237981
245,3.2834401,Mainroad ,Highway ,1,6.55,0-5 %,246258.0075
245,4.7919598,Mainroad ,Highway ,1,6.55,0-5 %,359396.985
245,4.8332801,Mainroad ,Highway ,1,6.55,0-5 %,362496.0075
245,4.8397999,Mainroad ,Highway ,1,6.55,0-5 %,362984.9925
245,4.8813,Mainroad ,Highway ,1,6.55,0-5 %,366097.5
245,4.9205599,Mainroad ,Highway ,1,6.55,0-5 %,369041.9925
245,4.9949298,Mainroad ,Highway ,1,6.55,0-5 %,374619.735
245,1.1413701,Secondary Road class 1,Highway ,1,7.7,0-5 %,97016.4585
245,1.1413701,Secondary Road class 1,Highway ,1,7.7,0-5 %,97016.4585
245,4.4551201,Secondary Road class 1,Highway ,1,7.7,0-5 %,378685.2085
245,4.5065198,Secondary Road class 1,Highway ,1,7.7,0-5 %,383054.183
245,4.7562199,Secondary Road class 1,Highway ,1,7.7,0-5 %,404278.6915
245,4.8389201,Secondary Road class 1,Highway ,1,7.7,0-5 %,411308.2085
245,4.8871002,Secondary Road class 1,Highway ,1,7.7,0-5 %,415403.517
245,4.92487,Secondary Road class 1,Highway ,1,7.7,0-5 %,418613.95
245,4.9516602,Secondary Road class 1,Highway ,1,7.7,0-5 %,420891.117
245,4.9629798,Secondary Road class 1,Highway ,1,7.7,0-5 %,421853.283
245,4.9910998,Secondary Road class 1,Highway ,1,7.7,0-5 %,424243.483
245,1.95643,Secondary Road class 2,Highway ,1,8.05,0-5 %,176078.7
245,4.7052002,Secondary Road class 2,Highway ,1,8.05,0-5 %,423468.018
245,4.74858,Secondary Road class 2,Highway ,1,8.05,0-5 %,427372.2
245,4.7765498,Secondary Road class 2,Highway ,1,8.05,0-5 %,429889.482
245,4.77918,Secondary Road class 2,Highway ,1,8.05,0-5 %,430126.2
245,4.84974,Secondary Road class 2,Highway ,1,8.05,0-5 %,436476.6
245,4.8808899,Secondary Road class 2,Highway ,1,8.05,0-5 %,439280.091
245,4.9070001,Secondary Road class 2,Highway ,1,8.05,0-5 %,441630.009
245,4.9216499,Secondary Road class 2,Highway ,1,8.05,0-5 %,442948.491
245,4.9225202,Secondary Road class 2,Highway ,1,8.05,0-5 %,443026.818
245,4.9272299,Secondary Road class 2,Highway ,1,8.05,0-5 %,443450.691
245,4.9310198,Secondary Road class 2,Highway ,1,8.05,0-5 %,443791.782
245,4.9861999,Secondary Road class 2,Highway ,1,8.05,0-5 %,448757.991
245,4.9862499,Secondary Road class 2,Highway ,1,8.05,0-5 %,448762.491
245,4.9877,Secondary Road class 2,Highway ,1,8.05,0-5 %,448893
245,4.9910498,Secondary Road class 2,Highway ,1,8.05,0-5 %,449194.482
245,4.9920101,Secondary Road class 2,Highway ,1,8.05,0-5 %,449280.909
245,4.9932199,Secondary Road class 2,Highway ,1,8.05,0-5 %,449389.791
245,4.9936199,Secondary Road class 2,Highway ,1,8.05,0-5 %,449425.791
245,4.9964099,Secondary Road class 2,Highway ,1,8.05,0-5 %,449676.891
245,2.1644499,Mainroad ,Highway ,1,6.55,5-33 %,238089.489
245,3.6203599,Mainroad ,Highway ,1,6.55,5-33 %,398239.589
245,4.4819598,Mainroad ,Highway ,1,6.55,5-33 %,493015.578
245,4.7936201,Mainroad ,Highway ,1,6.55,5-33 %,527298.211
245,4.8318701,Mainroad ,Highway ,1,6.55,5-33 %,531505.711
245,4.8341899,Mainroad ,Highway ,1,6.55,5-33 %,531760.889
245,4.87783,Mainroad ,Highway ,1,6.55,5-33 %,536561.3
245,4.9043002,Mainroad ,Highway ,1,6.55,5-33 %,539473.022
245,4.91224,Mainroad ,Highway ,1,6.55,5-33 %,540346.4
245,4.9298902,Mainroad ,Highway ,1,6.55,5-33 %,542287.922
245,4.9988899,Mainroad ,Highway ,1,6.55,5-33 %,549877.889
245,0.451123,Secondary Road class 1,Highway ,1,7.7,5-33 %,56390.375
245,1.0853,Secondary Road class 1,Highway ,1,7.7,5-33 %,135662.5
245,1.0853,Secondary Road class 1,Highway ,1,7.7,5-33 %,135662.5
245,1.64599,Secondary Road class 1,Highway ,1,7.7,5-33 %,205748.75
245,4.1088901,Secondary Road class 1,Highway ,1,7.7,5-33 %,513611.2625
245,4.8108602,Secondary Road class 1,Highway ,1,7.7,5-33 %,601357.525
245,4.8920298,Secondary Road class 1,Highway ,1,7.7,5-33 %,611503.725
245,4.9198599,Secondary Road class 1,Highway ,1,7.7,5-33 %,614982.4875
245,4.92349,Secondary Road class 1,Highway ,1,7.7,5-33 %,615436.25
245,4.9299598,Secondary Road class 1,Highway ,1,7.7,5-33 %,616244.975
245,4.94383,Secondary Road class 1,Highway ,1,7.7,5-33 %,617978.75
245,4.9460602,Secondary Road class 1,Highway ,1,7.7,5-33 %,618257.525
245,4.9576802,Secondary Road class 1,Highway ,1,7.7,5-33 %,619710.025
245,4.9597998,Secondary Road class 1,Highway ,1,7.7,5-33 %,619974.975
245,4.9633298,Secondary Road class 1,Highway ,1,7.7,5-33 %,620416.225
245,4.9879198,Secondary Road class 1,Highway ,1,7.7,5-33 %,623489.975
245,4.9963899,Secondary Road class 1,Highway ,1,7.7,5-33 %,624548.7375
245,1.95196,Secondary Road class 2,Highway ,1,8.05,5-33 %,263514.6
245,3.4649799,Secondary Road class 2,Highway ,1,8.05,5-33 %,467772.2865
245,4.1296902,Secondary Road class 2,Highway ,1,8.05,5-33 %,557508.177
245,4.5235901,Secondary Road class 2,Highway ,1,8.05,5-33 %,610684.6635
245,4.5296102,Secondary Road class 2,Highway ,1,8.05,5-33 %,611497.377
245,4.7376299,Secondary Road class 2,Highway ,1,8.05,5-33 %,639580.0365
245,4.7578001,Secondary Road class 2,Highway ,1,8.05,5-33 %,642303.0135
245,4.7728801,Secondary Road class 2,Highway ,1,8.05,5-33 %,644338.8135
245,4.7881799,Secondary Road class 2,Highway ,1,8.05,5-33 %,646404.2865
245,4.8186202,Secondary Road class 2,Highway ,1,8.05,5-33 %,650513.727
245,4.9263101,Secondary Road class 2,Highway ,1,8.05,5-33 %,665051.8635
245,4.9347,Secondary Road class 2,Highway ,1,8.05,5-33 %,666184.5
245,4.9406199,Secondary Road class 2,Highway ,1,8.05,5-33 %,666983.6865
245,4.9818902,Secondary Road class 2,Highway ,1,8.05,5-33 %,672555.177
245,4.9871502,Secondary Road class 2,Highway ,1,8.05,5-33 %,673265.277
245,4.9952898,Secondary Road class 2,Highway ,1,8.05,5-33 %,674364.123
245,4.9956799,Secondary Road class 2,Highway ,1,8.05,5-33 %,674416.7865
245,4.9970398,Secondary Road class 2,Highway ,1,8.05,5-33 %,674600.373
246,2.902964622,Highway ,Highway ,1,6.4,0-5 %,174177.8773
246,2.902964622,Highway ,Highway ,1,6.4,0-5 %,174177.8773
246,3.253947757,Highway ,Highway ,1,6.4,0-5 %,195236.8654
246,3.253947757,Highway ,Highway ,1,6.4,0-5 %,195236.8654
246,3.447023635,Highway ,Highway ,1,6.4,0-5 %,206821.4181
246,3.74002528,Highway ,Highway ,1,6.4,0-5 %,224401.5168
246,3.898399751,Highway ,Highway ,1,6.4,0-5 %,233903.985
246,3.919252785,Highway ,Highway ,1,6.4,0-5 %,235155.1671
246,4.805854867,Highway ,Highway ,1,6.4,0-5 %,288351.292
246,4.921918667,Highway ,Highway ,1,6.4,0-5 %,295315.12
246,4.95434152,Highway ,Highway ,1,6.4,0-5 %,297260.4912
246,4.967118474,Highway ,Highway ,1,6.4,0-5 %,298027.1085
246,4.990436999,Highway ,Highway ,1,6.4,0-5 %,299426.22
246,1.511431636,Highway ,Highway ,1,6.4,5-33 %,128471.689
246,1.547463039,Highway ,Highway ,1,6.4,5-33 %,131534.3583
246,2.803235967,Highway ,Highway ,1,6.4,5-33 %,238275.0572
246,4.417320166,Highway ,Highway ,1,6.4,5-33 %,375472.2141
246,4.644722896,Highway ,Highway ,1,6.4,5-33 %,394801.4461
246,4.681030645,Highway ,Highway ,1,6.4,5-33 %,397887.6048
246,4.711844657,Highway ,Highway ,1,6.4,5-33 %,400506.7958
246,4.793079096,Highway ,Highway ,1,6.4,5-33 %,407411.7232
246,4.822457079,Highway ,Highway ,1,6.4,5-33 %,409908.8517
246,4.846714408,Highway ,Highway ,1,6.4,5-33 %,411970.7247
246,4.872016753,Highway ,Highway ,1,6.4,5-33 %,414121.424
246,4.878299782,Highway ,Highway ,1,6.4,5-33 %,414655.4814
246,4.894276881,Highway ,Highway ,1,6.4,5-33 %,416013.5348
246,4.970478446,Highway ,Highway ,1,6.4,5-33 %,422490.6679
246,4.9794935,Highway ,Highway ,1,6.4,5-33 %,423256.9475
246,2.77112795,Secondary Road class 1,Highway ,1,7.7,0-5 %,235545.8758
246,4.949540439,Secondary Road class 1,Highway ,1,7.7,0-5 %,420710.9373
246,1.72454698,Secondary Road class 1,Highway ,1,7.7,5-33 %,215568.3725
246,1.782056427,Secondary Road class 1,Highway ,1,7.7,5-33 %,222757.0534
246,3.935756169,Secondary Road class 1,Highway ,1,7.7,5-33 %,491969.5211
246,4.313555374,Secondary Road class 1,Highway ,1,7.7,5-33 %,539194.4217
246,4.675889396,Secondary Road class 1,Highway ,1,7.7,5-33 %,584486.1745
246,4.761757634,Secondary Road class 1,Highway ,1,7.7,5-33 %,595219.7042
247,3.2679701,Secondary Road class 1,Highway ,1,7.7,0-5 %,277777.4585
247,4.0058498,Secondary Road class 1,Highway ,1,7.7,0-5 %,340497.233
247,4.27527,Secondary Road class 1,Highway ,1,7.7,0-5 %,363397.95
247,4.2869501,Secondary Road class 1,Highway ,1,7.7,0-5 %,364390.7585
247,4.4035702,Secondary Road class 1,Highway ,1,7.7,0-5 %,374303.467
247,4.4165702,Secondary Road class 1,Highway ,1,7.7,0-5 %,375408.467
247,4.4190502,Secondary Road class 1,Highway ,1,7.7,0-5 %,375619.267
247,4.48318,Secondary Road class 1,Highway ,1,7.7,0-5 %,381070.3
247,4.53582,Secondary Road class 1,Highway ,1,7.7,0-5 %,385544.7
247,4.5823002,Secondary Road class 1,Highway ,1,7.7,0-5 %,389495.517
247,4.6107798,Secondary Road class 1,Highway ,1,7.7,0-5 %,391916.283
247,4.65516,Secondary Road class 1,Highway ,1,7.7,0-5 %,395688.6
247,4.6753602,Secondary Road class 1,Highway ,1,7.7,0-5 %,397405.617
247,0.469344,Secondary Road class 1,Highway ,1,7.7,5-33 %,58668
247,1.28503,Secondary Road class 1,Highway ,1,7.7,5-33 %,160628.75
247,1.3577,Secondary Road class 1,Highway ,1,7.7,5-33 %,169712.5
247,1.5946701,Secondary Road class 1,Highway ,1,7.7,5-33 %,199333.7625
247,1.60461,Secondary Road class 1,Highway ,1,7.7,5-33 %,200576.25
247,2.4281099,Secondary Road class 1,Highway ,1,7.7,5-33 %,303513.7375
247,3.0546,Secondary Road class 1,Highway ,1,7.7,5-33 %,381825
247,3.06199,Secondary Road class 1,Highway ,1,7.7,5-33 %,382748.75
247,3.56251,Secondary Road class 1,Highway ,1,7.7,5-33 %,445313.75
247,3.60584,Secondary Road class 1,Highway ,1,7.7,5-33 %,450730
247,3.62286,Secondary Road class 1,Highway ,1,7.7,5-33 %,452857.5
247,3.6447401,Secondary Road class 1,Highway ,1,7.7,5-33 %,455592.5125
247,3.73666,Secondary Road class 1,Highway ,1,7.7,5-33 %,467082.5
247,3.7553201,Secondary Road class 1,Highway ,1,7.7,5-33 %,469415.0125
247,3.8108799,Secondary Road class 1,Highway ,1,7.7,5-33 %,476359.9875
247,3.9463899,Secondary Road class 1,Highway ,1,7.7,5-33 %,493298.7375
247,3.96771,Secondary Road class 1,Highway ,1,7.7,5-33 %,495963.75
247,4.0529699,Secondary Road class 1,Highway ,1,7.7,5-33 %,506621.2375
247,4.0959001,Secondary Road class 1,Highway ,1,7.7,5-33 %,511987.5125
247,4.1106901,Secondary Road class 1,Highway ,1,7.7,5-33 %,513836.2625
247,4.11411,Secondary Road class 1,Highway ,1,7.7,5-33 %,514263.75
247,4.1145,Secondary Road class 1,Highway ,1,7.7,5-33 %,514312.5
247,4.1652298,Secondary Road class 1,Highway ,1,7.7,5-33 %,520653.725
247,4.1788602,Secondary Road class 1,Highway ,1,7.7,5-33 %,522357.525
247,4.1900501,Secondary Road class 1,Highway ,1,7.7,5-33 %,523756.2625
247,4.3502998,Secondary Road class 1,Highway ,1,7.7,5-33 %,543787.475
247,4.3787899,Secondary Road class 1,Highway ,1,7.7,5-33 %,547348.7375
247,4.3817201,Secondary Road class 1,Highway ,1,7.7,5-33 %,547715.0125
247,4.3857999,Secondary Road class 1,Highway ,1,7.7,5-33 %,548224.9875
247,4.4233799,Secondary Road class 1,Highway ,1,7.7,5-33 %,552922.4875
247,4.5397401,Secondary Road class 1,Highway ,1,7.7,5-33 %,567467.5125
247,4.5408502,Secondary Road class 1,Highway ,1,7.7,5-33 %,567606.275
247,4.54109,Secondary Road class 1,Highway ,1,7.7,5-33 %,567636.25
247,4.5574698,Secondary Road class 1,Highway ,1,7.7,5-33 %,569683.725
247,4.5780101,Secondary Road class 1,Highway ,1,7.7,5-33 %,572251.2625
247,4.5973201,Secondary Road class 1,Highway ,1,7.7,5-33 %,574665.0125
247,4.6130099,Secondary Road class 1,Highway ,1,7.7,5-33 %,576626.2375
247,4.64362,Secondary Road class 1,Highway ,1,7.7,5-33 %,580452.5
247,4.65242,Secondary Road class 1,Highway ,1,7.7,5-33 %,581552.5
247,4.65416,Secondary Road class 1,Highway ,1,7.7,5-33 %,581770
247,4.6553702,Secondary Road class 1,Highway ,1,7.7,5-33 %,581921.275
247,4.6577802,Secondary Road class 1,Highway ,1,7.7,5-33 %,582222.525
247,4.6964302,Secondary Road class 1,Highway ,1,7.7,5-33 %,587053.775
247,4.6977601,Secondary Road class 1,Highway ,1,7.7,5-33 %,587220.0125
247,4.7010598,Secondary Road class 1,Highway ,1,7.7,5-33 %,587632.475
247,4.7018399,Secondary Road class 1,Highway ,1,7.7,5-33 %,587729.9875
247,4.7048898,Secondary Road class 1,Highway ,1,7.7,5-33 %,588111.225
247,4.7649698,Secondary Road class 1,Highway ,1,7.7,5-33 %,595621.225
247,4.7733402,Secondary Road class 1,Highway ,1,7.7,5-33 %,596667.525
247,4.8056998,Secondary Road class 1,Highway ,1,7.7,5-33 %,600712.475
247,4.8065901,Secondary Road class 1,Highway ,1,7.7,5-33 %,600823.7625
247,4.90734,Secondary Road class 1,Highway ,1,7.7,5-33 %,613417.5
247,4.99716,Secondary Road class 1,Highway ,1,7.7,5-33 %,624645
247,2.94051,Secondary Road class 1,Highway ,1,7.7,33-70 %,940963.2
247,3.03596,Secondary Road class 1,Highway ,1,7.7,33-70 %,971507.2
247,3.6120701,Secondary Road class 1,Highway ,1,7.7,33-70 %,1155862.432
247,3.91997,Secondary Road class 1,Highway ,1,7.7,33-70 %,1254390.4
247,3.97557,Secondary Road class 1,Highway ,1,7.7,33-70 %,1272182.4
247,4.10219,Secondary Road class 1,Highway ,1,7.7,33-70 %,1312700.8
247,4.3702598,Secondary Road class 1,Highway ,1,7.7,33-70 %,1398483.136
247,4.4134102,Secondary Road class 1,Highway ,1,7.7,33-70 %,1412291.264
247,4.4141598,Secondary Road class 1,Highway ,1,7.7,33-70 %,1412531.136
247,4.4684601,Secondary Road class 1,Highway ,1,7.7,33-70 %,1429907.232
247,4.49226,Secondary Road class 1,Highway ,1,7.7,33-70 %,1437523.2
247,4.5455198,Secondary Road class 1,Highway ,1,7.7,33-70 %,1454566.336
247,4.7179098,Secondary Road class 1,Highway ,1,7.7,33-70 %,1509731.136
247,4.7368102,Secondary Road class 1,Highway ,1,7.7,33-70 %,1515779.264
247,4.7694702,Secondary Road class 1,Highway ,1,7.7,33-70 %,1526230.464
247,0.485443,Secondary Road class 1,Highway ,1,7.7,70-110 %,296120.23
247,3.5132899,Secondary Road class 1,Highway ,1,7.7,70-110 %,2143106.839
247,4.6767502,Secondary Road class 1,Highway ,1,7.7,70-110 %,2852817.622
248,2.1551099,Mainroad ,Mainroad ,1,6.25,0-5 %,86204.396
248,4.6340499,Mainroad ,Mainroad ,1,6.25,0-5 %,185361.996
248,4.9335799,Mainroad ,Mainroad ,1,6.25,0-5 %,197343.196
248,4.94525,Mainroad ,Mainroad ,1,6.25,0-5 %,197810
248,4.61727,Mainroad ,Mainroad ,1,6.25,5-33 %,277036.2
248,4.8478699,Mainroad ,Mainroad ,1,6.25,5-33 %,290872.194
248,4.8840599,Mainroad ,Mainroad ,1,6.25,5-33 %,293043.594
248,4.9173198,Mainroad ,Mainroad ,1,6.25,5-33 %,295039.188
248,4.92275,Mainroad ,Mainroad ,1,6.25,5-33 %,295365
248,4.9595098,Mainroad ,Mainroad ,1,6.25,5-33 %,297570.588
248,4.8383198,Mainroad ,Highway ,1,6.55,0-5 %,362873.985
248,4.86553,Mainroad ,Highway ,1,6.55,0-5 %,364914.75
248,4.8694201,Mainroad ,Highway ,1,6.55,0-5 %,365206.5075
248,4.93644,Mainroad ,Highway ,1,6.55,0-5 %,370233
248,4.96802,Mainroad ,Highway ,1,6.55,0-5 %,372601.5
248,4.9741402,Mainroad ,Highway ,1,6.55,0-5 %,373060.515
248,4.9826899,Mainroad ,Highway ,1,6.55,0-5 %,373701.7425
248,2.6648099,Secondary Road class 1,Highway ,1,7.7,0-5 %,226508.8415
248,3.97928,Secondary Road class 1,Highway ,1,7.7,0-5 %,338238.8
248,3.9953499,Secondary Road class 1,Highway ,1,7.7,0-5 %,339604.7415
248,4.3059702,Secondary Road class 1,Highway ,1,7.7,0-5 %,366007.467
248,4.4253402,Secondary Road class 1,Highway ,1,7.7,0-5 %,376153.917
248,4.6646299,Secondary Road class 1,Highway ,1,7.7,0-5 %,396493.5415
248,4.7032199,Secondary Road class 1,Highway ,1,7.7,0-5 %,399773.6915
248,4.75633,Secondary Road class 1,Highway ,1,7.7,0-5 %,404288.05
248,4.7594399,Secondary Road class 1,Highway ,1,7.7,0-5 %,404552.3915
248,4.8140202,Secondary Road class 1,Highway ,1,7.7,0-5 %,409191.717
248,4.8140202,Secondary Road class 1,Highway ,1,7.7,0-5 %,409191.717
248,4.82763,Secondary Road class 1,Highway ,1,7.7,0-5 %,410348.55
248,4.83323,Secondary Road class 1,Highway ,1,7.7,0-5 %,410824.55
248,0.255654,Mainroad ,Highway ,1,6.55,5-33 %,28121.94
248,0.255654,Mainroad ,Highway ,1,6.55,5-33 %,28121.94
248,1.94757,Mainroad ,Highway ,1,6.55,5-33 %,214232.7
248,4.1385598,Mainroad ,Highway ,1,6.55,5-33 %,455241.578
248,4.2522898,Mainroad ,Highway ,1,6.55,5-33 %,467751.878
248,4.7410302,Mainroad ,Highway ,1,6.55,5-33 %,521513.322
248,4.8154702,Mainroad ,Highway ,1,6.55,5-33 %,529701.722
248,4.86199,Mainroad ,Highway ,1,6.55,5-33 %,534818.9
248,4.9297299,Mainroad ,Highway ,1,6.55,5-33 %,542270.289
248,4.9850702,Mainroad ,Highway ,1,6.55,5-33 %,548357.722
248,4.9860802,Mainroad ,Highway ,1,6.55,5-33 %,548468.822
248,0.437709,Secondary Road class 1,Highway ,1,7.7,5-33 %,54713.625
248,0.449954,Secondary Road class 1,Highway ,1,7.7,5-33 %,56244.25
248,3.45662,Secondary Road class 1,Highway ,1,7.7,5-33 %,432077.5
248,3.5455501,Secondary Road class 1,Highway ,1,7.7,5-33 %,443193.7625
248,3.6359301,Secondary Road class 1,Highway ,1,7.7,5-33 %,454491.2625
248,4.19415,Secondary Road class 1,Highway ,1,7.7,5-33 %,524268.75
248,4.2230701,Secondary Road class 1,Highway ,1,7.7,5-33 %,527883.7625
248,4.2648802,Secondary Road class 1,Highway ,1,7.7,5-33 %,533110.025
248,4.2660999,Secondary Road class 1,Highway ,1,7.7,5-33 %,533262.4875
248,4.34128,Secondary Road class 1,Highway ,1,7.7,5-33 %,542660
248,4.5308399,Secondary Road class 1,Highway ,1,7.7,5-33 %,566354.9875
248,4.59165,Secondary Road class 1,Highway ,1,7.7,5-33 %,573956.25
248,4.6006498,Secondary Road class 1,Highway ,1,7.7,5-33 %,575081.225
248,4.6504202,Secondary Road class 1,Highway ,1,7.7,5-33 %,581302.525
248,4.6981001,Secondary Road class 1,Highway ,1,7.7,5-33 %,587262.5125
248,4.75175,Secondary Road class 1,Highway ,1,7.7,5-33 %,593968.75
248,4.7550402,Secondary Road class 1,Highway ,1,7.7,5-33 %,594380.025
248,4.7882199,Secondary Road class 1,Highway ,1,7.7,5-33 %,598527.4875
248,4.7957301,Secondary Road class 1,Highway ,1,7.7,5-33 %,599466.2625
248,4.8151598,Secondary Road class 1,Highway ,1,7.7,5-33 %,601894.975
248,4.8478398,Secondary Road class 1,Highway ,1,7.7,5-33 %,605979.975
249,0.0587176,Mainroad ,Mainroad ,1,6.25,0-5 %,2348.704
249,0.780334,Mainroad ,Mainroad ,1,6.25,0-5 %,31213.36
249,2.3967099,Mainroad ,Mainroad ,1,6.25,0-5 %,95868.396
249,2.4100299,Mainroad ,Mainroad ,1,6.25,0-5 %,96401.196
249,4.59795,Mainroad ,Mainroad ,1,6.25,0-5 %,183918
249,4.62152,Mainroad ,Mainroad ,1,6.25,0-5 %,184860.8
249,4.7712402,Mainroad ,Mainroad ,1,6.25,0-5 %,190849.608
249,4.7877402,Mainroad ,Mainroad ,1,6.25,0-5 %,191509.608
249,4.8196101,Mainroad ,Mainroad ,1,6.25,0-5 %,192784.404
249,4.9420099,Mainroad ,Mainroad ,1,6.25,0-5 %,197680.396
249,0.058842,Mainroad ,Mainroad ,1,6.25,5-33 %,3530.52
249,0.841096,Mainroad ,Mainroad ,1,6.25,5-33 %,50465.76
